Season,team_id,Team,Shots,Shots Blocked,Power Play Opportunities,PIM,Player Hits,Giveaways,Takeaways,Injured Players
2013,52,Winnipeg Jets (WPG),4.259840966,6.415458110,1.763709709,5.208688394,6.988415032,3.878082734,3.495903871,0.486984754
2009,14,Tampa Bay Lightning (TBL),4.875790534,3.139532874,1.588500341,8.861527333,7.610300038,3.226453161,4.223742416,0.723417814
2003,6,Boston Bruins (BOS),5.259911279,2.774029217,1.767430203,6.613838306,3.299350585,7.376281164,4.120795115,0.632455532
2003,1,New Jersey Devils (NJD),2.138089935,4.140393356,1.035098339,3.563204817,8.332380898,8.124038405,5.952190473,0.991031209
2013,18,Nashville Predators (NSH),4.160211450,5.003894587,0.994574024,4.665429644,5.333062764,3.924614300,2.793003008,0.476731295
2009,15,Washington Capitals (WSH),6.195428422,5.507570547,1.768945072,5.548273005,5.176469196,4.073798391,4.25,0.930949336
2009,23,Vancouver Canucks (VAN),7.131640353,4.656589259,1.656093916,9.601240729,8.580929608,5.221561633,4.171859509,0.870260272
2015,10,Toronto Maple Leafs (TOR),5.569707804,3.875776699,1.335496081,3.602848801,6.341814781,3.784509324,3.017983616,0.455842306
2011,29,Columbus Blue Jackets (CBJ),5.987403682,4.452343408,1.339728254,6.120583180,6.070337952,4.741464065,3.445547108,0.500711744
2006,23,Vancouver Canucks (VAN),6.962724479,3.890308847,1.887168119,5.011682259,7.433132717,6.455425208,5.191648714,0.805681579
2006,15,Washington Capitals (WSH),4.986146817,4.055445760,1.902775173,15.448755018,6.198622823,5.224221484,3.095961924,0.674199862
2009,22,Edmonton Oilers (EDM),5.531857669,4.652994984,1.587998467,8.131950762,5.999849032,5.393064521,4.231524205,0.653862548
2005,26,Los Angeles Kings (LAK),4.631414471,4.292920529,3.166885957,18.332916662,6.108736913,4.552929460,5.881822280,1.154700538
2005,12,Carolina Hurricanes (CAR),6.047885835,3.736514213,2.516975335,11.634545000,7.927210060,5.341111544,3.892088340,0.864437822
2008,17,Detroit Red Wings (DET),4.718596350,3.695820736,1.922750555,4.152399817,6.564366618,3.270622219,4.055486370,0.717740563
2018,17,Detroit Red Wings (DET),7.5,4.484045792,1.4,5.573149917,5.446711546,4.160128203,3.663786748,0.476095229
2011,18,Nashville Predators (NSH),6.784497901,4.429919074,2.323508728,6.017675490,4.207447490,4.616325109,3.091734712,0.574513150
2010,27,Phoenix Coyotes (PHX),5.858467157,5.104177855,1.770452745,6.986620463,6.386205895,4.374968672,3.211820274,0.841191024
2015,15,Washington Capitals (WSH),5.027701043,6.062177826,1.833333333,5.024937811,8.077747211,3.632415786,4.265494631,0.527046277
2013,10,Toronto Maple Leafs (TOR),7.470895911,4.661391576,1.776835068,8.201335547,11.462568481,3.842122429,2.874352929,0.589592272
2009,29,Columbus Blue Jackets (CBJ),6.574191966,5.954700793,1.647375535,6.326014665,7.369897192,5.932569815,6.305187120,0.724303379
2010,5,Pittsburgh Penguins (PIT),5.735947951,5.783644997,1.736802671,6.638631529,5.485745765,3.210559501,4.667516929,0.801783726
2016,9,Ottawa Senators (OTT),7.683044102,4.471670083,1.627882060,6.747839160,6.292522017,3.530226622,2.528998484,0.629152870
2005,11,Atlanta Thrashers (ATL),5.113339912,3.844815821,3.088932174,10.778033582,5.776126415,5.121063995,4.096658235,0.727766631
2011,13,Florida Panthers (FLA),5.190522177,3.742438771,1.632993162,6.160618181,8.833085068,4.363592061,4.691039112,0.606976979
2008,2,NY Islanders Islanders (NYI),6.176879969,5.075582574,2.498307119,14.294269965,5.269359909,5.403844785,4.472823923,0.646886032
2014,7,Buffalo Sabres (BUF),6.465067784,4.643836495,1.841057510,10.358693751,7.258053997,3.419625795,3.002414487,0.717281502
2016,30,Minnesota Wild (MIN),4.342692064,4.750168688,1.463224399,7.545587945,5.972157622,3.400603265,2.380476143,0.506369684
2016,25,Dallas Stars (DAL),6.584975684,2.883450314,1.716863142,9.106774035,5.807630449,3.496937436,3.732738048,0.589592272
2003,2,NY Islanders Islanders (NYI),5.829522565,4.364630569,2.205107707,5.974599010,5.543389457,6.961800533,2.049390153,0.619139187
2017,17,Detroit Red Wings (DET),4.640430674,3.228455498,1.460954261,4.580850328,4.238912531,3.435457981,4.869847536,0.647280721
2018,30,Minnesota Wild (MIN),9.368901525,4.331949847,1.932410548,7.191186126,7.185511739,4.246050797,2.966479395,0.571240571
2017,16,Chicago Blackhawks (CHI),5.611183486,5.221413400,1.600438536,5.109903239,5.216370991,4.472789728,4.702867111,0.768533197
2005,22,Edmonton Oilers (EDM),4.969021681,5.839142765,2.257340966,8.838418810,6.691742058,8.580929608,4.647105361,0.752446989
2006,11,Atlanta Thrashers (ATL),6.509608283,4.445751442,2.297697057,6.004899960,5.992029019,6.845994965,6.263808276,0.970142500
2015,20,Calgary Flames (CGY),6.727355345,5.426812361,1.070606758,7.958591665,6.364650181,4.855815829,3.779755244,0.477566933
2015,21,Colorado Avalanche (COL),5.776034375,4.438665834,1.416279617,7.922504773,9.583428680,4.470174062,2.709092336,0.512989176
2017,8,Montreal Canadiens (MTL),6.124853794,5.031128399,1.308228746,7.789472981,6.188731312,6.575496495,4.014794774,0.589767825
2008,27,Phoenix Coyotes (PHX),6.231498933,5.024937811,1.962812161,11.155716024,5.457973404,5.398830283,4.183614655,0.598243042
2014,19,St Louis Blues (STL),8.373996031,4.113855798,1.486446706,8.204528366,9.272591460,6.315513778,3.583028780,0.516397779
2017,7,Buffalo Sabres (BUF),6.719138739,5.022041365,1.346659595,3.502644504,7.211377695,5.660944824,4.366024429,0.566946710
2010,6,Boston Bruins (BOS),6.119640512,5.277309921,1.543804824,7.617687751,4.791920283,5.631755203,4.781910357,0.957427108
2015,9,Ottawa Senators (OTT),6.962115528,4.824280694,1.605090586,12.137371605,6.037383539,3.084767329,2.799906013,0.444261658
2013,8,Montreal Canadiens (MTL),5.945215575,5.013951125,1.736290840,10.123865223,7.605628721,2.575335501,2.948080133,0.606339063
2013,26,Los Angeles Kings (LAK),7.926447592,3.359421719,1.334523279,5.666946772,6.466028442,3.211586168,3.369329451,0.507092553
2018,4,Philadelphia Flyers (PHI),7.629514150,4.708918458,1.466355219,5.813300818,7.136999292,3.199555305,4.044710595,0.665347839
2015,14,Tampa Bay Lightning (TBL),5.255573483,4.381780460,1.050062655,6.406205873,6.125013426,3.961658345,2.326053808,0.598243042
2016,28,San Jose Sharks (SJS),4.822490047,4.394051924,1.605279750,4.233565509,6.220314115,6.175842100,2.743290183,0.438529010
2009,6,Boston Bruins (BOS),7.167176644,4.592773373,1.302269724,3.675428129,5.070266496,7.327749070,2.986323602,0.871913940
2010,12,Carolina Hurricanes (CAR),5.983407858,5.025665124,1.436776770,5.391134156,6.136364621,4.410248564,4.324552507,0.606976979
2013,7,Buffalo Sabres (BUF),7.747674169,3.248931448,1.272418021,8.363674922,7.453826119,5.692634246,3.949917955,0.566946710
2008,13,Florida Panthers (FLA),5.826458534,6.005156514,1.289148852,6.988085098,5.472441781,4.545536796,3.726992915,0.679635757
2014,8,Montreal Canadiens (MTL),6.542758769,5.767948575,1.863963244,3.451123934,5.782378182,4.716311031,3.729645615,0.630425172
2005,7,Buffalo Sabres (BUF),5.454943653,4.823819106,1.363442100,5.092729861,5.619334754,2.250356097,4.675358206,0.759554525
2003,15,Washington Capitals (WSH),7.141151688,3.907527953,2.010840188,7.391374099,7.098126458,5.692377540,4.332066299,0.764840008
2005,29,Columbus Blue Jackets (CBJ),6.806331894,4.492729169,2,5.220668982,7.581860945,8.092921884,5.330463972,0.827414881
2018,14,Tampa Bay Lightning (TBL),7.211102551,4.994441355,1.333333333,3.179797338,5.182770602,4.126472801,2.368778401,0.726483157
2014,26,Los Angeles Kings (LAK),9.093664654,6.357755314,1.308876577,3.422449108,11.596165428,3.634266740,5.733328233,0.598243042
2014,5,Pittsburgh Penguins (PIT),3.582619828,3.030975616,1.188313053,9.037163807,8.034609204,4.826665857,3.269069162,0.633323694
2016,1,New Jersey Devils (NJD),6.464252568,4.581281730,1.421183607,5.585837540,8.433886102,4.357085003,3.123290046,0.722315119
2014,16,Chicago Blackhawks (CHI),6.568981287,6.579928157,0.792961461,3.579190699,10.402141388,4.438126823,4.041451884,0.522232968
2005,8,Montreal Canadiens (MTL),5.959558698,3.850133688,2.016273661,5.458398817,6.749727663,4.534904572,6.623388940,0.826442095
2015,53,Arizona Coyotes (ARI),7.580754333,4.794002101,1.284181766,7.264831573,7.114765143,3.455650513,3.819770055,0.582392725
2016,15,Washington Capitals (WSH),5.168054877,3.130846180,1.251372872,4.496640993,8.191727266,4.347539408,3.811492165,0.646206173
2015,6,Boston Bruins (BOS),5.755794182,3.687252817,1.788854382,4.966135318,10.057957049,5.016223679,2.604483314,0.629152870
2008,25,Dallas Stars (DAL),4.858795606,3.570345700,1.871531880,16.797477881,10.102631236,5.031218331,2.802254731,0.680557047
2006,19,St Louis Blues (STL),7.413501197,4.941503975,2.528605575,9.047906685,5.988193512,4.552598582,3.970661638,0.710362854
2018,23,Vancouver Canucks (VAN),5.828917960,3.611575593,1.410014997,7.455533531,5.454084302,5.397261786,3.603906532,0.510753918
2008,8,Montreal Canadiens (MTL),6.778818551,5.841558827,2.484236014,5.576310437,5.513619501,5.307676382,4.233652031,0.632455532
2008,26,Los Angeles Kings (LAK),7.226843898,4.250795698,1.630340044,5.795953208,8.060378215,3.810727624,3.471591573,0.597614305
2003,11,Atlanta Thrashers (ATL),5.555204237,3.841530026,2.562455165,7.649009932,7.258868815,4.258210063,3.111884241,1.169464432
2011,25,Dallas Stars (DAL),6.119640512,6.259659203,1.778341924,10.771683558,5.519284374,3.138470965,1.966384161,0.447213595
2005,19,St Louis Blues (STL),5.332799119,5.465509571,2.382868582,9.392365209,4.492158410,4.961389384,3.297240493,0.747264718
2009,30,Minnesota Wild (MIN),7.329823722,2.971354467,1.020835571,5.110360993,5.812871380,3.620119219,3.316228041,0.801314709
2008,14,Tampa Bay Lightning (TBL),6.295908317,3.908373654,2.077350383,7.221868499,5.343579901,4.249886876,4.197435114,0.856648209
2016,5,Pittsburgh Penguins (PIT),6.613893690,3.123525293,1.754116039,3.555422006,16.153113537,4.408616272,3.640935355,0.725011052
2017,22,Edmonton Oilers (EDM),7.599812028,5.381626591,1.535298947,6.503112808,5.635770113,4.812186910,3.686526304,0.589592272
2013,16,Chicago Blackhawks (CHI),4.986244816,4.550691289,1.625686668,5.124815730,8.677367302,2.790289284,3.148346854,0.468807231
2018,2,NY Islanders Islanders (NYI),7.809308172,4.084583642,1.251469724,6.596010381,8.031646963,4.697464898,4.075572858,0.437237316
2006,12,Carolina Hurricanes (CAR),5.967259600,5.144690103,1.857496271,4.241262087,7.479406425,6.712996908,5.316310553,1.002919714
2017,52,Winnipeg Jets (WPG),6.431768579,4.243507151,1.224744871,4.214819792,7.433528970,5.062840402,4.145337565,0.469668218
2014,18,Nashville Predators (NSH),6.161955612,7.573378414,1.164500153,8.586017527,6.022055423,4.136863107,3.941811612,0.674199862
2010,15,Washington Capitals (WSH),5.886799790,5.178433785,2.147159546,8.063169717,6.060964784,4.293462883,4.595394114,0.799816155
2008,10,Toronto Maple Leafs (TOR),5.443929062,4.457592385,2.079064891,6.987930225,7.810526807,4.428361956,4.328502135,0.590326053
2005,5,Pittsburgh Penguins (PIT),5.756700543,3.352933826,2.292686253,7.014230549,3.714528341,4.630199395,3.782927611,0.877058019
2008,28,San Jose Sharks (SJS),5.819030083,5.454356057,1.964971020,7.826237921,8.828615092,4.044887033,2.788866755,0.971825316
2003,18,Nashville Predators (NSH),5.899152482,3.108456208,1.932183566,7.899367063,5.042734047,8.996295534,3.214550254,1.024695077
2005,10,Toronto Maple Leafs (TOR),5.710542366,3.954706801,2.107409896,8.703869998,6.805598906,3.201562119,3.218741077,0.985184366
2013,2,NY Islanders Islanders (NYI),4.417827041,4.401028018,1.463850109,6.327378153,7.569344327,5.820961938,3.338686178,0.534522484
2013,25,Dallas Stars (DAL),7.541696956,5.933845828,1.486783883,6.001949001,9.447918178,4.325228588,4.415549346,0.597264720
2003,19,St Louis Blues (STL),3.339993347,2.505549396,2.097617696,10.996969279,5.121848625,4.326918329,3.301514804,0.567646212
2003,17,Detroit Red Wings (DET),5.988236331,4.943267890,2.599309573,21.214714294,5.121598308,3.859719666,2.871165224,0.759554525
2014,53,Arizona Coyotes (ARI),5.357561311,5.853182063,1.176979773,5.446512844,10.567961875,4.526975424,4.528170602,0.394771017
2011,8,Montreal Canadiens (MTL),6.944917858,5.003621877,1.999547050,5.011400047,5.076052043,4.187628432,4.857199945,0.717281502
2016,18,Nashville Predators (NSH),7.147137815,4.485062929,1.446411167,4.107438695,6.643358377,4.511972378,3.693522068,0.470162346
2011,28,San Jose Sharks (SJS),5.945786824,6.061588665,1.222799287,3.488757454,6.829208976,4.317186032,3.760699023,0.617213400
2011,26,Los Angeles Kings (LAK),6.051315646,4.621460239,1.631111988,4.639362479,7.255487941,4.191156102,3.360372786,0.670820393
2010,11,Atlanta Thrashers (ATL),5.098085542,4.234214382,1.630074494,13.247281842,8.997089476,3.487392258,2.616795569,0.783763813
2011,16,Chicago Blackhawks (CHI),5.855400438,4.648643900,2.267786838,6.474378921,9.684302468,4.499694739,3.564939159,0.363136520
2014,23,Vancouver Canucks (VAN),7.712199555,5.959570749,1.761929512,5.581070833,6.866065623,5.003295617,2.032699715,0.497245158
2005,30,Minnesota Wild (MIN),8.901043278,4.799305505,1.883512423,8.129604922,5.248582575,4.265029448,6.720260766,0.845154255
2005,4,Philadelphia Flyers (PHI),6.557019559,3.564939159,2.353393622,6.605442312,7.907431475,4.307545131,4.360789323,1.027105182
2010,30,Minnesota Wild (MIN),4.591468060,4.058454463,1.880649384,6.306846739,7.728791013,4.671019273,3.270280851,0.759154655
2008,24,Anaheim Ducks (ANA),6.868512982,4.119537381,1.637988564,11.050685366,5.599077889,3.842061674,2.235337117,0.511309993
2011,1,New Jersey Devils (NJD),7.948794458,4.781910357,1.896268265,6.196437148,9.163105369,3.296462751,2.777888887,0.512347538
2006,13,Florida Panthers (FLA),6.921093733,4.752489226,1.984555753,5.074824741,10.059897537,5.646646384,5.482279144,0.796144556
2008,4,Philadelphia Flyers (PHI),5.467147875,4.213947430,2.089891638,5.995096035,11.015697356,5.588854455,4.196462095,0.882843001
2003,7,Buffalo Sabres (BUF),4.369752492,3.308680767,1.552586975,10.956733090,5.083254242,4.127889737,4.206511244,0.656946685
2006,20,Calgary Flames (CGY),6.105017758,4.983961204,1.886484437,6.904578381,3.806169742,7.592566024,5.550716847,0.808452083
2005,9,Ottawa Senators (OTT),5.787918451,6.085045421,2.738612788,5.5,6.363961031,4.447221355,4.428443419,1.166666667
2006,21,Colorado Avalanche (COL),5.210313659,4.683678267,2.394621166,5.215361924,5.520297475,3.133435982,3.963982580,0.656946685
2008,16,Chicago Blackhawks (CHI),7.281241894,5.404515816,1.709700829,9.809168172,11.255523674,4.196413958,3.667499073,0.744946344
2016,12,Carolina Hurricanes (CAR),5.766915115,5.999025262,1.169795304,3.913539252,6.083243210,5.839470456,2.404916990,0.597264720
2018,52,Winnipeg Jets (WPG),4.548275848,4.925823410,2.507132682,5.081749288,4.340582834,4.427685129,3.221664303,0.267261242
2016,3,NY Rangers Rangers (NYR),8.646920305,6.057417576,1.445594545,3.038218101,5.345738777,4.453463072,4.049374754,0.630425172
2010,3,NY Rangers Rangers (NYR),6.488130188,4.682858813,1.887458609,5.434074592,10.069549808,4.016113378,3.480900267,0.834166250
2018,10,Toronto Maple Leafs (TOR),7.308232099,5.944184833,1.012739367,14.639251767,4.698608632,4.628506986,3.092588328,0.480384461
2005,17,Detroit Red Wings (DET),2.823065173,6.443225242,2.037526724,3.278719262,5.072205903,5.501377238,4.371914496,1.311372171
2013,28,San Jose Sharks (SJS),8.278464050,6.606689916,1.437335753,5.802614038,7.950395664,5.487247954,2.614414817,0.633323694
2016,22,Edmonton Oilers (EDM),4.957334304,5.574510149,1.504893977,4.742038391,7.404291284,3.939078556,3.529520695,0.594088526
2015,12,Carolina Hurricanes (CAR),5.236609392,4.476248042,1.306825240,5.678241298,7.055745870,4.170604200,3.527566150,0.476731295
2016,7,Buffalo Sabres (BUF),6.632355712,4.138892942,1.876629727,6.184578551,6.264272242,3.976710858,3.860717335,0.540823556
2017,19,St Louis Blues (STL),6.801816366,3.872983346,1.576481563,4.736435741,4.062924186,4.943801824,3.991719370,0.392952624
2014,25,Dallas Stars (DAL),7.018355216,5.469746672,1.708253100,4.053011298,7.994881403,2.865401598,4.488451719,0.597264720
2015,17,Detroit Red Wings (DET),8.071228955,5.323977540,1.380312703,4.196176204,5.596051239,3.869924520,2.489979920,0.366347549
2014,15,Washington Capitals (WSH),5.330881789,4.984944654,1.854159782,4.791400248,12.133920477,5.096775862,5.792715732,0.485071250
2010,18,Nashville Predators (NSH),5.899251613,5.263801130,1.618605276,5.694462274,6.076029020,4.870246220,4.794611986,0.606976979
2008,29,Columbus Blue Jackets (CBJ),6.237408369,5.068997617,1.682729612,9.141576508,7.357595431,5.601691474,2.433861995,0.732695097
2009,5,Pittsburgh Penguins (PIT),5.675343497,5.198900983,2.063284483,7.689200838,4.113855798,4.823553324,6.745015797,0.617213400
2009,2,NY Islanders Islanders (NYI),6.656575696,5.374941860,1.404753834,7.555792480,5.375251932,4.846992194,4.780864636,0.650640710
2017,28,San Jose Sharks (SJS),6.586421819,4.420730386,1.624221425,4.808722234,7.501111029,4.969430359,4.463609473,0.351865775
2013,23,Vancouver Canucks (VAN),4.708843023,3.573687428,1.414213562,8.253341569,9.827266324,3.275977128,2.127473570,0.383482494
