team_id,team,game_id,type,season,date_time_GMT,HoA,won,goals,shots,hits,pim,powerPlayOpportunities,injured_player_count,powerPlayGoals,faceOffWinPercentage,giveaways,takeaways,blocked
23,Vancouver Canucks (VAN),2018020242,R,2018,November,away,False,3,39,10,4,4,2,0,46,7,3,12
7,Buffalo Sabres (BUF),2016020165,R,2016,November,away,True,2,32,13,8,1,3,0,44.4,6,3,13
6,Boston Bruins (BOS),2018020275,R,2018,November,away,False,3,23,15,8,3,3,2,41.2,2,8,20
11,Atlanta Thrashers (ATL),2003020342,R,2003,November,home,True,2,20,19,22,4,3,1,,17,9,8
7,Buffalo Sabres (BUF),2015020006,R,2015,October,home,False,1,27,11,0,3,3,1,41.7,8,6,10
12,Carolina Hurricanes (CAR),2015020262,R,2015,November,home,False,1,25,14,0,3,2,0,56.6,13,11,13
5,Pittsburgh Penguins (PIT),2001020260,R,2001,November,away,True,5,18,,10,2,,1,,,,
17,Detroit Red Wings (DET),2009020345,R,2009,November,home,False,0,40,25,8,3,1,0,,13,8,9
30,Minnesota Wild (MIN),2017020314,R,2017,November,home,False,3,36,20,8,4,2,2,54.4,6,6,15
12,Carolina Hurricanes (CAR),2000020449,R,2000,December,away,False,1,19,,6,4,,0,,,,
19,St Louis Blues (STL),2008020116,R,2008,October,home,True,4,31,16,10,7,3,2,,9,5,16
18,Nashville Predators (NSH),2010020040,R,2010,October,away,True,3,27,19,4,3,3,1,50,3,7,11
26,Los Angeles Kings (LAK),2015020516,R,2015,December,home,False,3,36,27,10,3,2,0,55.9,9,4,7
13,Florida Panthers (FLA),2001020223,R,2001,November,home,True,2,30,,15,1,,0,,,,
22,Edmonton Oilers (EDM),2006020501,R,2006,December,home,False,6,37,27,19,4,3,0,,22,15,18
23,Vancouver Canucks (VAN),2005020204,R,2005,November,home,True,5,26,15,12,6,2,2,,11,4,11
21,Colorado Avalanche (COL),2008020373,R,2008,December,away,False,2,21,14,12,4,1,1,,5,4,16
30,Minnesota Wild (MIN),2003020275,R,2003,November,away,False,1,23,5,17,5,5,1,,11,5,15
20,Calgary Flames (CGY),2013020575,R,2013,December,home,False,0,27,26,8,2,3,0,50.8,17,11,10
3,NY Rangers Rangers (NYR),2006020238,R,2006,November,away,False,1,42,14,21,4,3,1,,13,6,20
13,Florida Panthers (FLA),2003020428,R,2003,December,home,True,4,49,17,8,3,3,1,,8,5,16
8,Montreal Canadiens (MTL),2013020073,R,2013,October,away,True,4,39,14,6,3,2,2,53.5,3,6,17
20,Calgary Flames (CGY),2007020298,R,2007,November,home,True,4,15,24,15,2,,0,,5,11,8
11,Atlanta Thrashers (ATL),2010020207,R,2010,November,away,False,2,37,20,11,5,2,2,40,8,7,13
3,NY Rangers Rangers (NYR),2003020124,R,2003,October,home,False,1,39,16,22,4,1,0,,7,3,6
26,Los Angeles Kings (LAK),2014020074,R,2014,October,home,True,2,16,37,25,2,2,1,56.9,12,3,12
13,Florida Panthers (FLA),2017020321,R,2017,November,home,True,1,43,13,6,3,3,0,44.1,13,8,18
5,Pittsburgh Penguins (PIT),2003020362,R,2003,December,away,False,2,32,6,19,5,5,1,,11,4,17
11,Atlanta Thrashers (ATL),2001020301,R,2001,November,away,False,2,40,,32,4,,1,,,,
14,Tampa Bay Lightning (TBL),2002020419,R,2002,December,away,False,3,35,1,6,5,,2,,0,0,0
18,Nashville Predators (NSH),2013020463,R,2013,December,away,True,4,26,24,4,2,2,0,56.4,3,3,24
12,Carolina Hurricanes (CAR),2000020429,R,2000,December,away,False,2,25,,39,7,,2,,,,
4,Philadelphia Flyers (PHI),2006020521,R,2006,December,home,False,3,29,18,10,5,3,0,,19,11,13
5,Pittsburgh Penguins (PIT),2005020432,R,2005,December,home,True,4,35,18,16,7,2,1,,2,2,11
20,Calgary Flames (CGY),2009020111,R,2009,October,home,True,6,22,12,21,5,3,0,,14,5,13
29,Columbus Blue Jackets (CBJ),2015020271,R,2015,November,home,True,3,38,19,4,4,1,0,54.5,4,9,14
2,NY Islanders Islanders (NYI),2018020320,R,2018,November,away,False,0,29,38,13,1,2,0,50.9,18,6,17
27,Phoenix Coyotes (PHX),2003020505,R,2003,December,away,True,2,26,16,10,2,2,1,,1,1,17
9,Ottawa Senators (OTT),2000020099,R,2000,October,home,False,6,38,,13,2,,0,,,,
10,Toronto Maple Leafs (TOR),2010020165,R,2010,November,away,False,4,28,19,13,4,3,1,55.1,9,11,20
8,Montreal Canadiens (MTL),2002020462,R,2002,December,home,False,1,24,2,4,4,,0,,0,0,0
9,Ottawa Senators (OTT),2018020589,R,2018,December,home,False,2,33,21,22,1,3,0,57.1,12,14,16
5,Pittsburgh Penguins (PIT),2007020488,R,2007,December,away,False,0,18,21,24,5,,0,,2,8,18
26,Los Angeles Kings (LAK),2008020538,R,2008,December,home,False,0,24,43,6,4,3,0,,15,3,11
23,Vancouver Canucks (VAN),2013020486,R,2013,December,home,True,4,40,26,6,2,2,2,60.4,12,14,8
6,Boston Bruins (BOS),2002020363,R,2002,December,home,False,0,33,3,6,1,,0,,0,0,0
16,Chicago Blackhawks (CHI),2001020380,R,2001,December,home,False,1,19,,8,1,,0,,,,
53,Arizona Coyotes (ARI),2017020355,R,2017,November,home,False,2,26,16,10,5,3,0,45.8,6,1,13
6,Boston Bruins (BOS),2003020349,R,2003,December,home,False,3,40,11,4,5,1,0,,11,10,12
12,Carolina Hurricanes (CAR),2003020034,R,2003,October,home,False,2,35,19,22,7,2,1,,3,9,6
5,Pittsburgh Penguins (PIT),2018020310,R,2018,November,home,False,4,40,46,11,3,2,0,52.3,13,10,15
26,Los Angeles Kings (LAK),2015020549,R,2015,December,away,True,5,33,26,9,2,3,1,57.4,2,4,21
16,Chicago Blackhawks (CHI),2018020109,R,2018,October,away,True,4,26,4,8,3,3,0,50,4,4,15
20,Calgary Flames (CGY),2002020240,R,2002,November,home,False,1,36,5,6,2,,0,,0,0,0
29,Columbus Blue Jackets (CBJ),2014020208,R,2014,November,home,False,4,32,37,8,5,3,3,58.5,2,3,9
22,Edmonton Oilers (EDM),2008020453,R,2008,December,home,False,2,33,8,15,3,2,1,,14,9,18
1,New Jersey Devils (NJD),2006020424,R,2006,December,away,True,5,42,14,6,4,2,1,,3,3,5
11,Atlanta Thrashers (ATL),2010020294,R,2010,November,home,True,2,35,16,8,4,2,1,47.5,13,9,19
13,Florida Panthers (FLA),2005020302,R,2005,November,home,False,3,29,1,21,6,2,0,,3,1,10
19,St Louis Blues (STL),2010020493,R,2010,December,home,False,1,16,32,10,3,1,0,41.5,3,4,18
1,New Jersey Devils (NJD),2010020159,R,2010,November,away,False,0,30,18,13,2,3,0,41.3,3,3,15
28,San Jose Sharks (SJS),2016020033,R,2016,October,away,False,4,31,17,8,4,3,1,42.6,13,5,7
3,NY Rangers Rangers (NYR),2009020106,R,2009,October,home,False,3,29,22,14,3,1,1,,3,7,7
14,Tampa Bay Lightning (TBL),2010020178,R,2010,November,away,False,0,24,36,26,3,3,0,47.3,12,3,13
29,Columbus Blue Jackets (CBJ),2007020258,R,2007,November,home,True,4,21,22,20,1,,0,,4,2,13
2,NY Islanders Islanders (NYI),2018020266,R,2018,November,home,True,5,34,15,20,5,3,1,56.6,14,5,9
25,Dallas Stars (DAL),2014020110,R,2014,October,away,False,5,31,21,4,5,2,1,43.8,9,5,9
2,NY Islanders Islanders (NYI),2014020110,R,2014,October,home,True,7,29,39,10,2,3,0,56.2,13,17,13
4,Philadelphia Flyers (PHI),2011020290,R,2011,November,home,False,2,32,32,10,4,3,1,41.2,4,7,11
24,Anaheim Ducks (ANA),2003020031,R,2003,October,home,False,0,31,10,10,5,2,0,,17,14,9
28,San Jose Sharks (SJS),2016020249,R,2016,November,away,False,2,31,8,8,6,3,0,38.7,5,5,6
2,NY Islanders Islanders (NYI),2017020460,R,2017,December,home,True,3,29,21,4,3,3,0,50,15,2,17
26,Los Angeles Kings (LAK),2000020430,R,2000,December,away,True,4,26,,12,2,,1,,,,
15,Washington Capitals (WSH),2018020002,R,2018,October,home,True,7,37,16,14,6,3,4,31.7,10,13,15
22,Edmonton Oilers (EDM),2005020289,R,2005,November,home,True,6,28,8,12,8,3,3,,21,17,21
28,San Jose Sharks (SJS),2013020031,R,2013,October,home,True,4,51,23,2,4,3,2,47.6,10,12,14
17,Detroit Red Wings (DET),2010020390,R,2010,December,away,False,2,29,29,4,2,2,0,35.5,18,2,11
14,Tampa Bay Lightning (TBL),2006020152,R,2006,October,away,False,4,23,9,12,6,1,1,,5,5,16
13,Florida Panthers (FLA),2003020458,R,2003,December,home,False,2,22,17,4,1,2,1,,8,5,8
10,Toronto Maple Leafs (TOR),2008020374,R,2008,December,away,False,3,18,19,20,4,2,0,,3,4,19
13,Florida Panthers (FLA),2017020242,R,2017,November,away,True,4,31,16,15,3,3,0,40.4,8,5,11
3,NY Rangers Rangers (NYR),2009020148,R,2009,October,home,True,5,24,28,12,5,1,2,,3,7,30
7,Buffalo Sabres (BUF),2003020441,R,2003,December,away,False,2,17,5,15,3,4,0,,14,5,16
29,Columbus Blue Jackets (CBJ),2017020562,R,2017,December,away,False,4,33,36,8,3,2,0,40.3,8,6,17
30,Minnesota Wild (MIN),2010020150,R,2010,October,home,False,1,26,28,4,3,3,0,51,6,7,11
8,Montreal Canadiens (MTL),2001020074,R,2001,October,home,False,1,23,,12,7,,1,,,,
10,Toronto Maple Leafs (TOR),2008020540,R,2008,December,home,True,4,47,17,10,3,2,1,,15,9,19
2,NY Islanders Islanders (NYI),2002020235,R,2002,November,away,False,1,31,3,12,5,,0,,0,0,0
19,St Louis Blues (STL),2008020292,R,2008,November,away,True,2,26,26,23,2,3,1,,1,4,20
21,Colorado Avalanche (COL),2000020335,R,2000,November,home,True,3,31,,10,3,,0,,,,
28,San Jose Sharks (SJS),2003020252,R,2003,November,home,False,2,27,11,2,6,2,1,,11,4,3
30,Minnesota Wild (MIN),2014020029,R,2014,October,away,True,3,34,14,12,6,3,0,46.9,4,12,21
11,Atlanta Thrashers (ATL),2007020193,R,2007,November,away,True,6,22,17,8,3,,1,,2,4,12
15,Washington Capitals (WSH),2000020088,R,2000,October,home,True,5,18,,12,6,,2,,,,
22,Edmonton Oilers (EDM),2016020352,R,2016,December,away,True,6,33,21,15,4,3,3,39.2,15,6,15
25,Dallas Stars (DAL),2007020509,R,2007,December,away,False,2,35,15,6,5,,1,,7,2,7
28,San Jose Sharks (SJS),2018020541,R,2018,December,home,False,3,44,13,11,4,3,1,53.8,13,14,10
17,Detroit Red Wings (DET),2014020178,R,2014,November,away,False,1,32,16,8,3,3,0,51.6,8,8,14
29,Columbus Blue Jackets (CBJ),2018020092,R,2018,October,home,True,6,28,19,4,2,2,0,36,6,12,11
12,Carolina Hurricanes (CAR),2002020132,R,2002,October,away,True,2,11,1,10,3,,0,,0,0,0
23,Vancouver Canucks (VAN),2005020522,R,2005,December,home,False,5,37,17,17,10,3,3,,5,7,5
27,Phoenix Coyotes (PHX),2009020302,R,2009,November,away,False,2,36,10,8,3,2,0,,6,7,9
16,Chicago Blackhawks (CHI),2015020329,R,2015,November,away,True,5,26,19,10,3,3,0,53.7,9,4,13
20,Calgary Flames (CGY),2014020151,R,2014,November,home,True,4,30,17,2,2,3,2,43.5,12,12,36
52,Winnipeg Jets (WPG),2016020210,R,2016,November,away,False,2,18,17,15,6,3,1,41.1,8,11,15
17,Detroit Red Wings (DET),2001020312,R,2001,November,home,True,6,31,,4,3,,2,,,,
26,Los Angeles Kings (LAK),2005020455,R,2005,December,home,False,2,26,17,24,9,2,2,,12,2,18
2,NY Islanders Islanders (NYI),2010020521,R,2010,December,home,True,4,25,22,6,8,2,2,55.7,13,15,17
1,New Jersey Devils (NJD),2009020355,R,2009,November,away,True,1,37,26,11,3,3,0,,3,3,17
6,Boston Bruins (BOS),2009020274,R,2009,November,away,False,5,33,14,11,4,2,1,,5,2,11
1,New Jersey Devils (NJD),2013020256,R,2013,November,home,True,5,23,12,12,4,2,1,55.7,4,5,3
22,Edmonton Oilers (EDM),2014020061,R,2014,October,home,False,0,28,22,6,4,2,0,54.4,19,10,17
12,Carolina Hurricanes (CAR),2017020129,R,2017,October,home,False,1,32,22,4,4,2,0,59.6,7,15,6
2,NY Islanders Islanders (NYI),2015020137,R,2015,October,home,False,2,19,30,4,2,2,1,55.6,21,24,11
21,Colorado Avalanche (COL),2010020177,R,2010,November,home,False,1,34,20,13,2,3,0,54.2,15,15,10
19,St Louis Blues (STL),2014020144,R,2014,October,home,True,2,29,16,8,3,3,0,59.3,4,9,13
1,New Jersey Devils (NJD),2016020449,R,2016,December,away,False,2,26,30,10,2,3,0,55,1,4,14
26,Los Angeles Kings (LAK),2000020166,R,2000,November,away,False,1,46,,13,6,,1,,,,
14,Tampa Bay Lightning (TBL),2008020511,R,2008,December,away,True,3,35,29,30,5,2,0,,4,6,25
9,Ottawa Senators (OTT),2005020109,R,2005,October,away,True,4,29,10,16,5,2,0,,3,9,12
18,Nashville Predators (NSH),2010020354,R,2010,December,home,True,3,23,13,6,7,2,2,57.6,13,7,13
21,Colorado Avalanche (COL),2015020148,R,2015,October,away,False,2,32,24,8,3,2,0,46,10,11,22
2,NY Islanders Islanders (NYI),2003020411,R,2003,December,away,False,0,18,10,4,1,3,0,,12,7,20
13,Florida Panthers (FLA),2000020507,R,2000,December,home,False,0,22,,10,1,,0,,,,
10,Toronto Maple Leafs (TOR),2009020596,R,2009,December,away,False,1,28,20,11,2,2,1,,13,10,16
14,Tampa Bay Lightning (TBL),2002020304,R,2002,November,away,True,3,23,1,16,1,,1,,0,0,0
8,Montreal Canadiens (MTL),2003020465,R,2003,December,home,True,5,36,22,8,5,3,4,,19,9,11
19,St Louis Blues (STL),2011020236,R,2011,November,home,True,3,24,21,12,3,2,0,42.6,4,9,9
14,Tampa Bay Lightning (TBL),2010020523,R,2010,December,away,True,3,34,16,6,6,1,1,42.3,5,4,19
18,Nashville Predators (NSH),2003020318,R,2003,November,home,True,4,33,11,35,8,2,1,,4,2,3
30,Minnesota Wild (MIN),2017020508,R,2017,December,away,False,1,28,27,14,2,3,0,55.9,13,9,24
26,Los Angeles Kings (LAK),2011020471,R,2011,December,away,False,2,29,29,6,4,3,0,50.8,6,5,10
15,Washington Capitals (WSH),2005020455,R,2005,December,away,True,3,29,21,20,11,2,2,,9,2,13
30,Minnesota Wild (MIN),2002020070,R,2002,October,home,False,3,22,1,6,3,,0,,0,0,0
30,Minnesota Wild (MIN),2000020272,R,2000,November,away,False,1,23,,13,1,,0,,,,
12,Carolina Hurricanes (CAR),2018020342,R,2018,November,home,True,4,39,31,4,3,3,1,51.8,19,18,16
3,NY Rangers Rangers (NYR),2006020039,R,2006,October,home,False,2,27,26,14,8,2,1,,11,11,19
16,Chicago Blackhawks (CHI),2001020220,R,2001,November,home,True,2,27,,20,6,,1,,,,
23,Vancouver Canucks (VAN),2006020244,R,2006,November,home,False,2,28,14,8,6,1,2,,2,4,12
25,Dallas Stars (DAL),2002020119,R,2002,October,away,True,4,30,3,15,4,,0,,0,0,0
13,Florida Panthers (FLA),2003020107,R,2003,October,away,True,3,25,17,18,2,1,0,,3,5,14
7,Buffalo Sabres (BUF),2015020427,R,2015,December,away,False,3,30,15,4,3,2,2,50,7,4,14
16,Chicago Blackhawks (CHI),2002020098,R,2002,October,home,False,2,26,2,19,5,,1,,0,0,0
3,NY Rangers Rangers (NYR),2010020013,R,2010,October,away,True,6,28,18,10,3,3,0,45.5,5,3,19
25,Dallas Stars (DAL),2016020074,R,2016,October,home,False,0,32,11,9,5,3,0,65.6,12,7,18
28,San Jose Sharks (SJS),2017020315,R,2017,November,home,False,2,42,24,4,3,3,1,48.6,21,14,7
4,Philadelphia Flyers (PHI),2014020006,R,2014,October,home,False,4,39,30,6,5,2,2,57.1,6,5,14
19,St Louis Blues (STL),2008020142,R,2008,October,home,False,0,19,21,19,3,2,0,,13,8,17
2,NY Islanders Islanders (NYI),2017020115,R,2017,October,home,True,5,23,15,8,2,3,0,50.9,13,7,17
16,Chicago Blackhawks (CHI),2014020311,R,2014,November,away,False,1,25,10,4,4,3,1,42.9,3,4,14
4,Philadelphia Flyers (PHI),2009020005,R,2009,October,away,True,2,27,17,25,5,3,2,,1,7,17
23,Vancouver Canucks (VAN),2017020028,R,2017,October,home,True,3,26,16,15,7,3,1,55,4,8,15
3,NY Rangers Rangers (NYR),2003020481,R,2003,December,away,False,1,25,36,17,2,3,0,,15,11,6
7,Buffalo Sabres (BUF),2015020236,R,2015,November,away,True,3,19,33,6,1,2,1,39.3,0,2,16
27,Phoenix Coyotes (PHX),2002020372,R,2002,December,home,False,2,31,4,10,6,,2,,0,0,0
2,NY Islanders Islanders (NYI),2014020347,R,2014,November,home,True,3,28,16,10,4,3,0,46.8,13,7,26
17,Detroit Red Wings (DET),2011020555,R,2011,December,away,False,2,28,24,15,1,3,0,50.8,4,2,16
10,Toronto Maple Leafs (TOR),2005020503,R,2005,December,away,False,1,27,14,21,9,1,0,,10,3,10
28,San Jose Sharks (SJS),2010020077,R,2010,October,home,False,2,43,22,10,5,2,1,65.6,15,11,15
7,Buffalo Sabres (BUF),2005020485,R,2005,December,away,True,1,28,12,22,4,2,0,,10,6,11
8,Montreal Canadiens (MTL),2014020008,R,2014,October,away,True,1,24,29,19,5,3,0,53.4,5,5,20
22,Edmonton Oilers (EDM),2018020045,R,2018,October,away,False,1,26,27,15,2,3,0,37.7,11,12,8
14,Tampa Bay Lightning (TBL),2013020279,R,2013,November,home,True,5,20,19,20,2,3,2,60.9,6,4,11
28,San Jose Sharks (SJS),2008020132,R,2008,October,home,True,2,34,27,9,6,2,0,,21,13,8
4,Philadelphia Flyers (PHI),2008020215,R,2008,November,away,True,3,32,17,16,4,2,0,,12,13,23
25,Dallas Stars (DAL),2006020531,R,2006,December,home,True,3,26,11,8,6,2,0,,7,12,10
52,Winnipeg Jets (WPG),2016020366,R,2016,December,away,True,3,23,32,10,1,3,0,47.9,1,9,12
25,Dallas Stars (DAL),2013020122,R,2013,October,away,False,2,29,29,13,5,3,0,47.8,14,2,18
4,Philadelphia Flyers (PHI),2017020415,R,2017,December,away,True,5,21,10,4,3,3,1,58.3,6,6,19
3,NY Rangers Rangers (NYR),2008020346,R,2008,November,home,False,0,37,35,23,5,3,0,,3,4,12
13,Florida Panthers (FLA),2006020138,R,2006,October,away,False,0,29,18,23,2,2,0,,16,12,9
15,Washington Capitals (WSH),2000020019,R,2000,October,away,False,3,28,,18,7,,2,,,,
30,Minnesota Wild (MIN),2015020162,R,2015,November,away,False,2,31,16,13,5,3,0,51.4,5,3,9
18,Nashville Predators (NSH),2006020158,R,2006,October,away,True,3,35,13,6,7,2,1,,11,8,9
29,Columbus Blue Jackets (CBJ),2006020099,R,2006,October,home,False,2,25,11,10,7,1,0,,6,7,13
21,Colorado Avalanche (COL),2017020356,R,2017,November,home,False,2,26,12,8,3,3,1,45.3,11,10,20
17,Detroit Red Wings (DET),2000020065,R,2000,October,home,False,2,30,,30,4,,0,,,,
20,Calgary Flames (CGY),2016020089,R,2016,October,away,True,4,30,19,12,3,3,1,46.6,4,6,12
24,Anaheim Ducks (ANA),2000020398,R,2000,December,away,False,0,19,,13,4,,0,,,,
8,Montreal Canadiens (MTL),2010020367,R,2010,December,away,True,5,32,16,6,2,2,1,42.3,1,8,14
19,St Louis Blues (STL),2018020343,R,2018,November,home,True,6,34,29,18,3,3,0,46.7,5,12,20
6,Boston Bruins (BOS),2002020072,R,2002,October,away,True,4,25,1,16,6,,0,,0,0,0
25,Dallas Stars (DAL),2001020374,R,2001,November,away,True,3,22,,10,3,,1,,,,
28,San Jose Sharks (SJS),2009020261,R,2009,November,home,False,2,32,33,17,3,1,0,,8,7,14
3,NY Rangers Rangers (NYR),2018020488,R,2018,December,home,False,3,30,23,20,7,2,3,55.1,18,8,20
52,Winnipeg Jets (WPG),2013020342,R,2013,November,home,False,2,39,28,4,2,2,0,51.9,8,3,17
23,Vancouver Canucks (VAN),2008020131,R,2008,October,home,False,0,31,10,4,3,3,0,,6,6,11
3,NY Rangers Rangers (NYR),2014020348,R,2014,November,home,True,5,35,30,2,4,3,1,35.3,9,3,14
4,Philadelphia Flyers (PHI),2014020126,R,2014,October,home,True,3,43,26,4,2,1,0,41.8,11,8,18
16,Chicago Blackhawks (CHI),2013020581,R,2013,December,away,False,5,32,12,8,1,3,1,56.7,4,1,18
29,Columbus Blue Jackets (CBJ),2000020080,R,2000,October,home,False,1,21,,40,4,,0,,,,
20,Calgary Flames (CGY),2014020305,R,2014,November,home,True,4,37,27,6,6,3,1,55.9,25,21,18
9,Ottawa Senators (OTT),2009020393,R,2009,December,away,False,2,27,18,11,4,3,1,,13,8,18
16,Chicago Blackhawks (CHI),2016020259,R,2016,November,away,True,3,24,6,10,1,3,1,41.9,7,10,16
17,Detroit Red Wings (DET),2006020463,R,2006,December,away,True,3,26,9,12,3,2,1,,1,3,8
6,Boston Bruins (BOS),2013020048,R,2013,October,home,False,0,39,27,31,3,1,0,50,7,5,17
1,New Jersey Devils (NJD),2010020142,R,2010,October,away,True,2,27,17,8,4,3,0,52,3,4,5
10,Toronto Maple Leafs (TOR),2002020272,R,2002,November,home,True,2,27,3,13,4,,1,,0,0,0
29,Columbus Blue Jackets (CBJ),2000020504,R,2000,December,home,False,3,34,,27,9,,1,,,,
22,Edmonton Oilers (EDM),2016020186,R,2016,November,away,False,3,28,21,6,2,3,0,52.5,4,3,15
5,Pittsburgh Penguins (PIT),2008020400,R,2008,December,home,False,3,32,20,8,8,3,1,,11,6,19
22,Edmonton Oilers (EDM),2010020306,R,2010,November,away,False,0,23,28,4,2,3,0,49.2,2,3,6
9,Ottawa Senators (OTT),2015020511,R,2015,December,away,False,1,16,34,10,2,1,1,51.6,4,1,14
22,Edmonton Oilers (EDM),2002020198,R,2002,November,away,False,2,33,2,35,6,,0,,0,0,0
5,Pittsburgh Penguins (PIT),2002020293,R,2002,November,away,True,3,23,2,11,4,,2,,0,0,0
18,Nashville Predators (NSH),2015020302,R,2015,November,away,False,0,23,17,30,2,3,0,48.3,3,1,14
6,Boston Bruins (BOS),2011020001,R,2011,October,home,False,1,23,19,10,5,2,1,66.7,11,8,9
1,New Jersey Devils (NJD),2015020318,R,2015,November,home,False,1,28,16,6,5,3,0,52.8,6,5,5
30,Minnesota Wild (MIN),2014020249,R,2014,November,away,True,2,22,20,4,1,3,0,48.2,8,4,28
20,Calgary Flames (CGY),2013020545,R,2013,December,away,False,3,30,30,8,3,3,0,42.1,2,6,19
8,Montreal Canadiens (MTL),2001020569,R,2001,December,away,False,5,30,,11,2,,0,,,,
10,Toronto Maple Leafs (TOR),2003020369,R,2003,December,away,True,6,29,10,6,5,2,3,,8,8,11
22,Edmonton Oilers (EDM),2005020370,R,2005,November,home,False,2,31,11,10,5,3,1,,26,14,16
24,Anaheim Ducks (ANA),2010020232,R,2010,November,home,True,4,37,25,4,3,3,1,51.5,7,3,10
12,Carolina Hurricanes (CAR),2017020563,R,2017,December,home,True,3,36,27,4,3,2,1,54.4,7,15,12
16,Chicago Blackhawks (CHI),2011020488,R,2011,December,away,False,2,38,11,29,3,3,0,44.8,2,2,15
10,Toronto Maple Leafs (TOR),2016020425,R,2016,December,home,False,1,52,32,13,6,3,1,47,5,10,9
20,Calgary Flames (CGY),2011020049,R,2011,October,away,False,2,32,19,15,3,2,0,36.1,10,10,23
3,NY Rangers Rangers (NYR),2011020009,R,2011,October,away,False,2,26,23,25,1,4,0,56.7,5,9,7
22,Edmonton Oilers (EDM),2005020521,R,2005,December,home,True,5,33,19,29,12,3,3,,17,16,14
8,Montreal Canadiens (MTL),2006020107,R,2006,October,home,True,8,36,26,14,8,2,4,,14,13,25
3,NY Rangers Rangers (NYR),2016020228,R,2016,November,away,True,3,27,14,4,0,2,0,46.7,11,9,22
23,Vancouver Canucks (VAN),2015020396,R,2015,December,home,False,0,17,20,31,3,3,0,46.3,6,3,10
28,San Jose Sharks (SJS),2014020106,R,2014,October,home,False,1,30,19,6,1,2,0,67.3,13,9,15
10,Toronto Maple Leafs (TOR),2008020092,R,2008,October,away,True,4,37,15,8,7,3,2,,3,6,19
7,Buffalo Sabres (BUF),2003020264,R,2003,November,away,False,1,22,2,13,5,4,0,,8,8,14
25,Dallas Stars (DAL),2010020121,R,2010,October,home,False,2,37,23,19,5,2,1,48.2,13,9,7
2,NY Islanders Islanders (NYI),2016020342,R,2016,December,home,True,5,30,18,8,4,3,0,55.4,11,10,16
9,Ottawa Senators (OTT),2018020247,R,2018,November,away,True,6,34,18,6,4,1,2,55.1,4,8,20
10,Toronto Maple Leafs (TOR),2010020117,R,2010,October,home,True,3,27,35,6,2,2,1,63.4,12,9,27
5,Pittsburgh Penguins (PIT),2009020584,R,2009,December,away,False,3,38,23,10,2,2,0,,8,0,12
4,Philadelphia Flyers (PHI),2013020420,R,2013,December,away,True,6,34,23,20,3,3,3,44.4,10,4,5
12,Carolina Hurricanes (CAR),2010020068,R,2010,October,away,False,1,33,18,14,6,3,0,39,3,7,26
5,Pittsburgh Penguins (PIT),2014020376,R,2014,December,home,False,0,22,33,6,3,3,0,42,6,5,12
2,NY Islanders Islanders (NYI),2018020382,R,2018,November,away,False,1,29,35,2,1,3,0,38.5,11,27,16
1,New Jersey Devils (NJD),2014020443,R,2014,December,away,False,3,31,13,9,2,2,1,40.3,19,5,19
19,St Louis Blues (STL),2016020219,R,2016,November,away,False,4,37,11,12,5,2,4,47.5,3,2,12
30,Minnesota Wild (MIN),2014020220,R,2014,November,away,False,1,24,8,14,4,3,0,56.9,3,2,6
28,San Jose Sharks (SJS),2016020093,R,2016,October,home,True,2,36,11,21,5,2,1,38.6,22,7,18
8,Montreal Canadiens (MTL),2013020173,R,2013,October,away,True,2,27,12,12,6,2,1,54.2,2,5,28
21,Colorado Avalanche (COL),2003020186,R,2003,November,home,True,2,31,19,12,5,3,1,,9,24,8
27,Phoenix Coyotes (PHX),2007020510,R,2007,December,away,True,2,37,15,58,5,,1,,6,5,16
28,San Jose Sharks (SJS),2003020219,R,2003,November,home,False,3,29,10,12,3,3,0,,6,2,8
10,Toronto Maple Leafs (TOR),2008020259,R,2008,November,home,False,2,30,28,11,5,1,0,,17,8,13
28,San Jose Sharks (SJS),2008020445,R,2008,December,away,True,2,25,34,15,1,3,1,,12,7,16
29,Columbus Blue Jackets (CBJ),2000020357,R,2000,November,home,False,3,26,,9,2,,1,,,,
18,Nashville Predators (NSH),2010020505,R,2010,December,away,False,1,25,33,6,2,2,1,45.9,6,7,6
20,Calgary Flames (CGY),2007020432,R,2007,December,away,True,3,29,14,8,5,,1,,3,3,7
10,Toronto Maple Leafs (TOR),2003020542,R,2003,December,away,False,4,38,22,15,3,3,1,,9,4,11
8,Montreal Canadiens (MTL),2000020015,R,2000,October,away,False,0,26,,14,9,,0,,,,
23,Vancouver Canucks (VAN),2007020575,R,2007,December,home,True,2,22,10,13,3,,1,,7,5,10
6,Boston Bruins (BOS),2016020520,R,2016,December,away,False,3,40,8,8,3,3,0,52.4,4,6,13
9,Ottawa Senators (OTT),2005020426,R,2005,December,away,False,2,23,27,28,8,2,0,,6,6,10
22,Edmonton Oilers (EDM),2009020350,R,2009,November,home,False,1,23,24,15,4,3,0,,29,3,17
8,Montreal Canadiens (MTL),2009020502,R,2009,December,home,False,1,31,12,2,2,3,0,,20,10,10
10,Toronto Maple Leafs (TOR),2002020208,R,2002,November,away,False,3,21,3,22,8,,1,,0,0,0
14,Tampa Bay Lightning (TBL),2017020129,R,2017,October,away,True,5,29,21,10,1,3,1,40.4,7,15,22
30,Minnesota Wild (MIN),2008020342,R,2008,November,away,True,6,29,10,30,11,2,5,,6,8,10
